id,school_name,school_address,school_popularity,school_websit,jainjie
452,湖北民族大学,湖北恩施土家族苗族自治州,湖北恩施土家族苗族自治州人气值:3492093,"官方网址：https://www.hbmzu.edu.cn/zsjyw/zsxxw.htmhttps://www.hbmzu.edu.cn/
官方电话：0718-8456008,0718-8277808,0718-8269469,0718-8299029
电子邮箱：hbmyzbc@sina.com",湖北民族大学是经教育部批准，以本科教育为主的省属普通本科院校，是省重点建设高校，是省政府和国家民委共建高校。学校秉承“博学、博爱、立人、达人”的校训和“艰苦奋斗、甘于奉献、自强不息、追求卓越”的民大精神，坚持“立足湖北，面向西部，辐射全国，服务基层”的办学定位，始终践行“为少数民族和民族地区服...更多>
129,延边大学,吉林延边朝鲜族自治州,吉林延边朝鲜族自治州人气值:7800397,"官方网址：http://zsb.ybu.edu.cn/https://www.ybu.edu.cn/
官方电话：0433-2732477
电子邮箱：ydzb@ybu.edu.cn",延边大学(YanbianUniversity)坐落在享有“教育之乡”美誉的吉林省延边朝鲜族自治州首府延吉市，是国家“双一流”建设高校、国家“211工程”重点建设大学、西部开发重点建设院校、吉林省人民政府和教育部共同重点支持建设大学、吉林省人民政府和国家民委共同支持建设大学。学校始建于1949年，是中国共产党较早在少数民族地区建立的高...更多>
1041,沈阳工程学院,辽宁沈阳市,辽宁沈阳市人气值:2896089,"官方网址：http://zhaosheng.sie.edu.cnhttp://www.sie.edu.cn/
官方电话：024-31975263,024-31975265
电子邮箱：zhaosheng@sie.edu.cn",沈阳工程学院是2003年4月经国家教育部批准，由沈阳电力高等专科学校（始建于1952年）与辽宁商务职业学院（始建于1947年）合并组建的以能源电力为主干学科的省属本科高校。学校以工为主，工、管、经、法多学科协调发展，由辽宁省人民政府与国家电力投资集团公司共建。七十余年来，学校与祖国共奋进，与时代同发展，踔厉奋发...更多>
32,内蒙古大学,内蒙古呼和浩特市,内蒙古呼和浩特市人气值:5965444,"官方网址：http://zhaosheng.imu.edu.cn/http://www.imu.edu.cn/
官方电话：0471-4992205,0471-4993164
电子邮箱：ndzs2008@imu.edu.cn",内蒙古大学位于内蒙古自治区首府、历史文化名城呼和浩特市，距北京400余公里，是中华人民共和国成立后党和国家在民族地区创办的第一所综合大学。学校于1957年高起点创办，时任国务院副总理、自治区主席乌兰夫任首任校长（1956—1968），原高教部综合大学司副司长于北辰任副校长，中科院学部委员、著名生物学家、北京大学一...更多>
283,汕头大学,广东汕头市,广东汕头市人气值:4754195,"官方网址：http://zs.stu.edu.cnhttps://www.stu.edu.cn/
官方电话：0754-86503666,0754-82510510
电子邮箱：o_zsb@stu.edu.cn",汕头大学是1981年经国务院批准成立的广东省属综合性大学，是教育部、广东省、李嘉诚基金会三方共建的省部共建大学，广东省高水平大学重点学科建设高校，广东省首家高等教育体制机制改革实验示范校，广东省深化新时代教育评价改革试点高校，也是全球唯一一所由私人基金会——李嘉诚基金会持续资助的公立大学。学校设有文...更多>
257,浙江工商大学,浙江杭州市,浙江杭州市人气值:6576288,"官方网址：http://zhaoban.zjsu.edu.cnhttp://www.hzic.edu.cn
官方电话：0571-86989998
电子邮箱：zhaoban@zjsu.edu.cn",浙江工商大学坐落于风景秀丽的杭州，前身是创建于1911年的杭州中等商业学堂，创校之初即为我省商业教育之先驱，也是我国最早创办的商业专门学校之一。1980年经国务院批准成立杭州商学院，2004年经教育部批准更名为浙江工商大学。百余年来学校一直秉承商科办学传统，尤其是1998年从原商业部直属院校改为“中央与地方共建，以...更多>
404,长春中医药大学,吉林长春市,吉林长春市人气值:3141049,"官方网址：http://zhaosheng.ccucm.edu.cnhttps://www.ccucm.edu.cn/
官方电话：0431-86172018,0431-86172896,0431-86172106
电子邮箱：ccucmzs@126.com",学校肇始于1950年成立的长春市立中医进修学校，前身是1958年成立的长春中医学院，2006年更名为长春中医药大学。学校是吉林省省属重点大学、国家中西部高校基础能力建设工程高校、吉林省人民政府和国家中医药管理局共建高校、吉林省特色高水平大学建设高校。学校始终恪守“启古纳今，厚德精术”的校训精神，牢牢抓住立德树...更多>
219,大连医科大学,辽宁大连市,辽宁大连市人气值:4904164,"官方网址：http://recruit.dmu.edu.cn/http://www.dmu.edu.cn/
官方电话：0411-86110222
电子邮箱：dy_zhaosheng@163.com",大连医科大学创建于1947年，前身为关东医学院。1949年并入大连大学，称大连大学医学院。1950年撤销大连大学建制，大连医学院独立。1969年大连医学院举校南迁贵州省遵义市，建立遵义医学院。1978年在大连市原址复办，仍称大连医学院。1994年更名为大连医科大学。学校现已发展成为以医学为主，理学、工学、管理学、艺术学、法学...更多>
518,遵义医科大学,贵州遵义市,贵州遵义市人气值:4288693,"官方网址：https://zyzb.zmu.edu.cn/http://www.zmu.edu.cn/
官方电话：0851-28205801,0851-28204791
电子邮箱：zyyxyzsbgs@163.com",遵义医科大学创建于1947年，是抗日战争胜利后中国共产党创办的第一所医学本科院校，曾用关东医学院、大连大学医学院、大连医学院等名称。1969年为支援“三线”建设，学校整体搬迁至贵州省遵义市，更名为遵义医学院。2018年更名为遵义医科大学，2021年获批博士学位授予单位。经过70余年的建设与发展，已成为以医学为主、多学...更多>
1034,广西中医药大学,广西南宁市,广西南宁市人气值:2680587,"官方网址：https://www.gxtcmu.edu.cn/zshttp://www.gxtcmu.edu.cn
官方电话：0771-3122535,0771-3126099
电子邮箱：gxzy3126099@163.com",广西中医药大学的前身为1934年成立的广西省立南宁区医药研究所，建校于1956年，1958年更名为广西中医专科学校，1964年升格为广西中医学院，1970年南宁医学专科学校并入，2012年3月经国家教育部批准正式更名为广西中医药大学，是国家中西部基础能力建设高校及国家中医药管理局与广西壮族自治区共建高校。学校以中医药学科为主，...更多>
349,西安理工大学,陕西西安市,陕西西安市人气值:8808840,"官方网址：http://zhaosheng.xaut.edu.cn/http://www.xaut.edu.cn
官方电话：029-82312504
电子邮箱：zhaoban@xaut.edu.cn",西安理工大学是中央与地方共建，陕西省重点建设的高水平大学，是国家中西部高等教育振兴计划——中西部高校基础能力建设工程实施院校，陕西省国家“双一流”培育高校。2020年7月，学校成为工信部、陕西省共建高校。学校是我国西北地区水利水电、装备制造、印刷包装行业高级专门人才的重要培养基地和科研中心之一。学校的前身...更多>
241,浙江师范大学,浙江金华市,浙江金华市人气值:6895183,"官方网址：http://zs.zjnu.edu.cnhttp://www.zjnu.edu.cn/
官方电话：0579-82282245,0579-82282335
电子邮箱：zsb@zjnu.cn",浙江师范大学是一所以教师教育为特色的综合性省属重点大学，前身是杭州师范专科学校，1956年4月16日经教育部批准设立，1958年升格为杭州师范学院。1962年，杭州师范学院与浙江教育学院、浙江体育学院合并，更名为浙江师范学院。1965年，浙江师范学院从杭州搬迁至金华，1985年更名为浙江师范大学。2000年、2001年、2004年浙江财政学...更多>
1265,西安医学院,陕西西安市,陕西西安市人气值:5364415,"官方网址：http://zs.xiyi.edu.cn/http://www.xiyi.edu.cn/
官方电话：029-86177408,15399003770,15399003771,15399003772
电子邮箱：xy86177409@163.com",西安医学院是省政府举办的一所全日制普通本科院校，由含光校区、未央校区、高新校区组成。现有普通本科生14083人，全日制硕士研究生847人。历史沿革学校前身是创建于1951年的陕西省卫生技术学校。1959年改名为陕西省西安卫生学校，并在此基础上成立陕西省卫生干部进修学院。1994年国家教委批准成立陕西医学高等专科学校。2006年...更多>
389,长沙理工大学,湖南长沙市,湖南长沙市人气值:10317668,"官方网址：http://zs.csust.edu.cnhttps://www.csust.edu.cn/
官方电话：0731-85834715
电子邮箱：cslgzb@qq.com",长沙理工大学是一所以工为主，工、理、管、经、文、法、哲、艺等多学科协调发展，以本科、研究生教育为主体，具有博士后科研流动站、博士学位授予权和硕士生推免权的多科性大学。学校是全国先进基层党组织、国家“中西部高校基础能力建设工程”高校、首批全国“创新创业典型经验高校”50强、湖南省“国内一流大学建设高...更多>
1705,甘肃医学院,甘肃平凉市,甘肃平凉市人气值:461941,"官方网址：http://www.gsmc.edu.cn/zsw/index.htmhttp://www.gsmc.edu.cn/
官方电话：0933-8613953,0933-8612905",甘肃医学院前身是始建于1958年的甘肃省平凉卫生学校，2003年升格为平凉医学高等专科学校，2015年晋升为医学本科院校，更名为甘肃医学院。校园占地面积443.63亩，建筑面积19.14万平方米。图书馆馆藏图书93万册。共有编制933名，其中校本部全额拨款事业编制327名，附属医院差额拨款事业编制606名。面向全国18个省、市、自治区招生，全日制...更多>
178,重庆医科大学,重庆渝中区,重庆渝中区人气值:11362262,"官方网址：https://bzkzs.cqmu.edu.cn/http://www.cqmu.edu.cn/
官方电话：023-65714673,023-65714674,023-68485358
电子邮箱：zhaoban@cqmu.edu.cn",学校创建于1956年，由上海第一医学院（现复旦大学上海医学院）分迁来渝组建，原名重庆医学院，1985年更名为重庆医科大学。学校是国务院学位委员会批准的首批具有博士和硕士学位授予权的单位，教育部批准的首批来华留学示范基地，2015年成为教育部、国家卫健委和重庆市人民政府共建高校。学校由位于渝中区的袁家岗校区和位于重...更多>
290,广东外语外贸大学,广东广州市,广东广州市人气值:7032247,"官方网址：https://zs.gdufs.edu.cn/https://www.gdufs.edu.cn/
官方电话：020-36204310,020-36207054
电子邮箱：zsb@gdufs.edu.cn",广东外语外贸大学具有鲜明的国际化特色，是广东省高水平大学重点建设高校，是华南地区国际化人才培养和外国语言文化、对外经济贸易、国际战略、涉外法治研究的重要基地。现有在校全日制本科生20126人，博士、硕士研究生4716人，外国留学生2000余人，各类成人本专科生、进修及培训10000多人。历史沿革学校的前身是广州外国语...更多>
264,成都中医药大学,四川成都市,四川成都市人气值:6467827,"官方网址：https://zs.cdutcm.edu.cn/#/Homehttps://www.cdutcm.edu.cn/
官方电话：028-61800090
电子邮箱：zsc@cdtucm.edu.cn",成都中医药大学建校于1956年，是新中国最早建立的四所中医药高等院校之一。原名成都中医学院，1995年更名为成都中医药大学。历经60余年的建设发展，已成为一所以中医药学科为主体、医药健康相关学科专业相互支撑、协调发展的特色鲜明的高水平中医药大学，四川省人民政府、教育部、国家中医药管理局共建高校，国家新一轮“双一流...更多>
530,广西医科大学,广西南宁市,广西南宁市人气值:4754374,"官方网址：http://zs.gxmu.edu.cn/https://www.gxmu.edu.cn/
官方电话：0771-5359031,0771-5359030
电子邮箱：zsjy58490@163.com",办学历史悠久，办学空间充足。广西医科大学创建于1934年11月21日，坐落在广西壮族自治区首府南宁市。学校前身是广西省立医学院，1949年11月更名为广西省医学院，1953年4月经卫生部批准更名为广西医学院，1996年5月经教育部批准更名为广西医科大学。学校从建校至今，曾七迁校址，1954年7月由桂林迁回南宁现址。学校是全国建校较早的...更多>
1031,广东金融学院,广东广州市,广东广州市人气值:4925344,"官方网址：https://zs.gduf.edu.cn/https://www.gduf.edu.cn/
官方电话：020-37215393,020-37216086
电子邮箱：zsgduf@163.com",广东金融学院是一所省属公办普通本科院校，是华南地区唯一的金融类高校。学校由中国人民银行创办于1950年，是一所具有“央行基因”的院校。学校办学层次不断提升，办学规模不断扩大。2004年从“专科”升格为“本科”，2012年起作为广东唯一的特需项目专业硕士培养试点单位招收金融专业硕士研究生，2014年起招收外国留学生，201...更多>
587,首都体育学院,北京海淀区,北京海淀区人气值:480708,"官方网址：https://zs.cupes.edu.cn/https://www.cupes.edu.cn/
官方电话：010-82090776,010-82099026
电子邮箱：zs@cupes.edu.cn",首都体育学院是北京市属高校中唯一一所体育大学，创建于1956年，原名北京体育学校，1960年改建为北京体育师范学院，2000年更名为首都体育学院。建校60多年来，为国家和北京市培养了10余万名高层次体育人才，是北京市属高校分类发展政策支持的“高水平特色型大学”，在软科“中国体育类大学排名”中，连续三年稳居全国第三位。20...更多>
1987,湖南医药学院,湖南怀化市,湖南怀化市人气值:2287008,"官方网址：http://zs.hnmu.com.cnhttp://www.hnmu.com.cn/
官方电话：0745-2382419,0745-2381505",湖南医药学院肇始于1912年，前身为著名医学教育家颜福庆先生创立的长沙红十字会看护训练所，1924年正式建立长沙仁术护病学校。1961年从长沙搬迁至安江建立湖南省黔阳卫生学校，1981年更名为怀化地区卫生学校，1984年搬迁至怀化，2000年升格更名为怀化医学高等专科学校，2014年升格更名为湖南医药学院。学校现有两个校区，占地面积94.53万...更多>
164,南京财经大学,江苏南京市,江苏南京市人气值:9147309,"官方网址：http://bkzs.nufe.edu.cn/http://www.nufe.edu.cn/
官方电话：400-025-0365
电子邮箱：njcdzb@nufe.edu.cn",南京财经大学始建于1956年的粮食部南京粮食学校，是新中国自己创办的第一批粮食院校之一。1981年，南京粮食经济学院在原南京粮食学校的基础上建立。1993年，学校更名为南京经济学院。1999年，南京物资学校并入南京经济学院。2000年，南京经济学院、江苏财经高等专科学校、江苏经济管理干部学院三校合并，组建成新的南京经济学院。...更多>
3624,重庆中医药学院,重庆璧山区,重庆璧山区人气值:116300,"官方网址：http://bkzs.cqctcm.edu.cnhttps://www.cqctcm.edu.cn/
官方电话：023-65880666,023-65880999
电子邮箱：czyzsb@cqctcm.edu.cn",重庆中医药学院由重庆市人民政府举办、重庆市教育委员会主管，以重庆医科大学中医药学院为办学基础，充分整合重庆市中医院、重庆市中药研究院、重庆市药物种植研究所等全市中医药优质资源而组建的全日制普通本科高等学校。学院选址重庆产教融合生态区（大学城西区），坐落于重庆市璧山区璧城街道蒲国宝路61号，依山临河...更多>
173,扬州大学,江苏扬州市,江苏扬州市人气值:15802172,"官方网址：http://zhaoban.yzu.edu.cn/http://www.yzu.edu.cn/
官方电话：0514-87991290,0514-87971626
电子邮箱：ydzb@yzu.edu.cn",扬州大学坐落于国家首批历史文化名城扬州，是江苏省人民政府和教育部共建高校、江苏省属重点综合性大学、江苏高水平大学建设高峰计划A类建设高校，全国首批博士、硕士学位授予单位，全国率先进行合并办学的高校。学校前身是1902年由近代著名实业家、教育家张謇先生创办的通州师范学校和通海农学堂。1952年全国院系调整时...更多>
2847,华北理工大学冀唐学院,河北唐山市,河北唐山市人气值:619950,"官方网址：http://zsjy.jtxy.ncst.edu.cn/http://jtxy.ncst.edu.cn/
官方电话：0315-8819023
电子邮箱：jtxyzsb@163.com",华北理工大学冀唐学院成立于2001年，是经河北省人民政府批准、教育部确认的独立学院，是由河北省骨干大学——华北理工大学举办的一所全日制普通本科高等学校。学院坐落于京津冀协同发展战略的重要区域——河北省唐山市曹妃甸新城，校园环境幽雅，基础设施先进，师资力量雄厚，办学条件优良。学院的举办学校华北理工大学...更多>
74,新疆大学,新疆乌鲁木齐市,新疆乌鲁木齐市人气值:4398881,"官方网址：http://welcome.xju.edu.cn/webhttp://www.xju.edu.cn
官方电话：0991-8585671,0991-8585300
电子邮箱：xjuzsb@163.com",【历史沿革】1924年新疆大学的前身——新疆俄文法政专门学校创立，拉开了新疆高等教育的序幕。1935年学校改建为新疆学院。抗日战争期间，共产党人俞秀松、林基路和爱国民主人士杜重远等先后到新疆学院主持工作，茅盾、张仲实、萨空了、赵丹等一批共产党人和进步人士来校任教或讲学，提出了“以民族为形式，以马列为内容”...更多>
501,甘肃政法大学,甘肃兰州市,甘肃兰州市人气值:1637834,"官方网址：https://bkzs.gsupl.edu.cn/https://www.gsupl.edu.cn/
官方电话：0931-7601433
电子邮箱：zfzb@gsupl.edu.cn",甘肃政法大学是一所以法学学科为特色和优势，兼有管理学、工学、文学、经济学、艺术学等学科的甘肃省省属的政法类普通本科院校，是全国最早建立的省属本科政法院校。学校是国家首批卓越法律人才教育培养基地院校、全国第二批高校实践育人创新创业教育基地和全国政法院校“立格联盟”成员，正致力于建设“一带一路”沿线国家...更多>
163,苏州科技大学,江苏苏州市,江苏苏州市人气值:7510633,"官方网址：http://zsb.usts.edu.cnhttp://www.usts.edu.cn/
官方电话：0512-68096117
电子邮箱：zsb@mail.usts.edu.cn",苏州科技大学由原苏州城建环保学院与原苏州铁道师范学院合并组建而成，是一所以工为主、工理文管艺多学科协调发展的全日制普通高校，是教育部本科教学工作水平评估优秀高校。2017年成为住房和城乡建设部与江苏省共建高校，同年获批江苏省博士学位授予立项建设单位。学校拥有石湖、江枫、天平三个校区，主校区石湖校区毗...更多>
525,内蒙古医科大学,内蒙古呼和浩特市,内蒙古呼和浩特市人气值:3194717,"官方网址：https://pgzs.immu.edu.cn/https://www.immu.edu.cn/
官方电话：0471-6636217,0471-6653317,0471-8136765
电子邮箱：20060204@immu.edu.cn",内蒙古医科大学成立于1956年，是新中国在民族地区最早建立的高等医学院校之一，学校前身为内蒙古医学院，当时隶属于国家卫生部，1958年划归内蒙古自治区管理。2012年，更名为内蒙古医科大学。2017年，成为内蒙古自治区人民政府、国家卫生计生委、教育部共建高校。67年来，为国家培养各级各类人才10万余名，为自治区经济发展、...更多>
1576,河北医科大学临床学院,河北石家庄市,河北石家庄市人气值:1995246,"官方网址：https://lcxy.hebmu.edu.cn/a/zsxx/zysz/https://lcxy.hebmu.edu.cn/
官方电话：0311-86265948,0311-86265900
电子邮箱：xybgs207@hebmu.edu.cn",办学体制河北医科大学临床学院是河北医科大学按照新机制、新模式创办的独立学院，2001年7月，由河北省人民政府批准成立，2003年被教育部首批确认。临床学院为全日制本科层次学历教育，面向全国招生。经历几年来的建设，河北医科大学临床学院已发展成为涵盖多门学科的综合性独立学院。基础设施河北医科大学临床学院位于石...更多>
622,山东师范大学,山东济南市,山东济南市人气值:10201379,"官方网址：http://www.zsb.sdnu.edu.cn/http://www.sdnu.edu.cn/
官方电话：0531-86182201,0531-86182202,0531-86182203
电子邮箱：sdnuzsb@163.com",山东师范大学坐落在历史文化名城济南。建校70余年来，学校植根齐鲁文化沃土，汲取泉城人文灵韵，秉承“尊贤尚功、奋发有为”的校园精神和“弘德明志、博学笃行”的校训，自觉传承创新齐鲁文化，努力彰显教师教育特色，目前已发展成为一所学科专业齐全、学位体系完备、师资人才充沛、社会声誉优良的综合性高等师范院校。办学...更多>
471,集美大学,福建厦门市,福建厦门市人气值:11008528,"官方网址：http://zsb.jmu.edu.cn/http://www.jmu.edu.cn
官方电话：0592-6181301,0592-6185889
电子邮箱：zsb@jmu.edu.cn",集美大学地处福建省厦门市，是福建省“双一流”建设高校，是交通运输部与福建省、自然资源部与福建省、福建省与厦门市共建高校，博士学位授予单位，硕士推免生资格单位，大陆唯一获交通运输部海事局批准具有开展台湾船员适任培训资格的院校。学校办学始于著名爱国华侨领袖陈嘉庚先生1918年创办的集美学校师范部和1920年创办的...更多>
2408,安徽医科大学临床医学院,安徽合肥市,安徽合肥市人气值:805747,"官方网址：http://cc.ahmu.edu.cn/zhaosheng/http://cc.ahmu.edu.cn/
官方电话：0551-62532800,0551-62532900
电子邮箱：lcyxyzs@163.com",安徽医科大学临床医学院是2003年经国家教育部和安徽省人民政府批准，由安徽医科大学创建的独立学院；2017年遵照教育部26号令要求，由安徽医科大学与安徽新华集团投资有限公司合作举办，是按新机制和新模式运行的普通本科高校。学院秉承安徽医科大学90多年的文化传统和办学理念，坚持“需求导向、错位争先、医教协同、特色...更多>
249,浙江农林大学,浙江杭州市,浙江杭州市人气值:3397998,"官方网址：http://zs.zafu.edu.cn/https://www.zafu.edu.cn/
官方电话：0571-63730908,0571-63737417
电子邮箱：zlzsb@zafu.edu.cn",浙江农林大学位于杭州市、杭州城西科创大走廊的西端，是浙江省人民政府与农业农村部共建高校、浙江省人民政府与国家林业和草原局共建高校、浙江省重点建设高校。学校创建于1958年，时称天目林学院，1966年改名为浙江林学院，2010年更名为浙江农林大学。经过60余年的建设，学校已发展成为以农林、生物、环境学科为特色，涵盖...更多>
89,天津中医药大学,天津静海区,天津静海区人气值:5491609,"官方网址：http://zsjy.tjutcm.edu.cnhttp://www.tjutcm.edu.cn/
官方电话：022-59596333,022-59596151
电子邮箱：zhaoshengchuzc@163.com",天津中医药大学始建于1958年，原名天津中医学院。2006年更名为天津中医药大学。2017年，学校进入世界一流大学和一流学科建设高校行列。2020年，学校成为天津市人民政府、教育部、国家中医药管理局共建高校。2022年，学校成为第二轮“双一流”建设高校。学校是原国家教委批准的唯一一所中国传统医药国际学院，是世界中医药学会...更多>
1061,厦门理工学院,福建厦门市,福建厦门市人气值:7991072,"官方网址：https://zsb.xmut.edu.cn/http://www.xmut.edu.cn/
官方电话：0592-6291678
电子邮箱：zsb@xmut.edu.cn",厦门理工学院位于“高素质、高颜值、现代化、国际化”的海上花园城市——厦门，是福建省属公立本科大学，实行省市共建、以市为主的管理体制。学校秉持“以育人为本，为产业服务”的办学理念，遵循“明理精工，与时偕行”的校训，积极探索产学融合、校企合作、对外合作三位一体的服务地方发展道路，建设“亲产业、开放...更多>
252,杭州师范大学,浙江杭州市,浙江杭州市人气值:5054842,"官方网址：http://undergrad.hznu.edu.cn/https://www.hznu.edu.cn/
官方电话：0571-28865193
电子邮箱：wyi0318@126.com",杭州师范大学是浙江省重点建设高校，是一所以师范教育为传统、文理并重、人文社会科学与自然科学协调发展的综合性大学。学校前身可追溯至创建于1908年的全国六大高等师范学堂之一的浙江官立两级师范学堂，1978年建立杭州师范学院，2000年前后杭州教育学院等五校相继并入，2007年更名为杭州师范大学。百十年办学历程中，杭师...更多>
433,湖北工业大学,湖北武汉市,湖北武汉市人气值:7658574,"官方网址：http://zs.hbut.edu.cnhttp://www.hbut.edu.cn/
官方电话：027-59751111
电子邮箱：president@mail.hbut.edu.cn",湖北工业大学创建于1952年，是一所以工学为主，经济学、法学、教育学、文学、理学、医学、管理学、艺术学、交叉学科等十大学科门类协调发展的多科性大学，是湖北省“双一流”建设高校、国家“中西部高校基础能力建设工程”高校、全国毕业生就业典型经验高校、全国深化创新创业教育改革示范高校、国家知识产权试点高校、...更多>
393,东北电力大学,吉林吉林市,吉林吉林市人气值:8275821,"官方网址：https://zs.neepu.edu.cn/http://www.neepu.edu.cn/
官方电话：0432-64806749
电子邮箱：zs@neepu.edu.cn",东北电力大学坐落在风景秀美的吉林省吉林市。学校是吉林省重点大学，始建于1949年，是中国共产党亲手创建的第一所电力工科学校，1958年定名为吉林电力学院，1978年更名为东北电力学院。原隶属电力部、国家电力公司，2000年起，实行“中央与地方共建，以地方管理为主”的管理模式，2005年学校更名为东北电力大学。2012年学校入...更多>
3055,河北中医药大学,河北石家庄市,河北石家庄市人气值:1733224,"官方网址：https://zsb.hebcm.edu.cn/https://www.hebcm.edu.cn
官方电话：0311-89926111,0311-89926311
电子邮箱：jzyzsb@hebcm.edu.cn",河北中医药大学始建于1956年，初名河北省中医专科学校，校址在河北省保定市，1957年开始招收中医学专业本科生，1958年定名为河北中医学院。1962年与天津中医学院合并，校名为天津中医学院，隶属河北省。1969年天津中医学院整建制迁至石家庄市，与河北医学院合并组建为河北新医大学。1983年恢复独立设置开始招生。1995年与河北医...更多>
600,承德医学院,河北承德市,河北承德市人气值:2734972,"官方网址：http://zs.cdmc.edu.cn/http://www.cdmc.edu.cn/
官方电话：0314-2291131,0314-2290576
电子邮箱：cdyxyzsb@163.com",1.历史沿革承德医学院是一所隶属于河北省人民政府领导的全日制高等医学本科院校。创建于1945年9月，时称冀东军区卫生学校。1948年易名为中国医科大学冀察热辽分校、中国医科大学第四分校。1949年5月学校集体转业，迁址到热河省会承德市，更名为热河医学院。1958年，更名为承德医学专科学校。1982年经教育部批准定名为承德医学院，升...更多>
270,成都信息工程大学,四川成都市,四川成都市人气值:8204546,"官方网址：https://zjc.cuit.edu.cn/https://www.cuit.edu.cn/
官方电话：028-85966857,18908063503,18908063532
电子邮箱：zhaosheng@cuit.edu.cn",成都信息工程大学是四川省和中国气象局共建、四川省重点发展的省属普通本科院校。学校创建于1951年，1956年改制为中央气象局成都气象学校；1978年升格为本科院校——成都气象学院；2000年学校由中国气象局划转四川省，更名为成都信息工程学院；2001年原隶属国家统计局的四川统计学校整体并入；2015年更名为成都信息工程大学。...更多>
1941,新乡医学院三全学院,河南新乡市,河南新乡市人气值:2498014,"官方网址：http://zs.sqmc.edu.cn/https://www.sqmc.edu.cn/
官方电话：0373-7375783,0373-3831943,0373-3831880
电子邮箱：sqxyzsbyx@126.com",新乡医学院三全学院于2003年获批举办，同年12月份，被教育部确认为独立学院。2009年2月，新乡医学院与上海宇美企业管理有限公司签订合作办学协议，推动学校发展迈入新阶段。学校推行“书院+学院”的“双院制”全新育人模式。目前设有基础医学院、护理学院等16个专业院（部），仁智、羲和等6个住宿制书院，教务部、学务部等30...更多>
553,潍坊医学院,山东潍坊市,山东潍坊市人气值:5027705,"官方网址：http://zs.wfmc.edu.cn/http://www.wfmc.edu.cn
官方电话：0536-8462283,0536-8462285,0536-8462286
电子邮箱：zszx@wfmc.edu.cn",潍坊医学院是山东省省属全日制普通高等医学院校，坐落于山东半岛中部闻名遐迩的世界风筝都—潍坊市。学校历史溯源于19世纪末20世纪初潍县乐道院设立的乐道院医护学校和潍县美国长老会医院。1951年筹建山东省昌潍医士学校。1958年改建为昌潍医学院。1987年更名为潍坊医学院。学校博士生、硕士生、本科生和留学生等教育层次齐全。195...更多>
521,贵州中医药大学,贵州贵阳市,贵州贵阳市人气值:1938206,"官方网址：http://zs.gzy.edu.cn/http://www.gzy.edu.cn
官方电话：0851-88308474
电子邮箱：gzy_zs@sina.com",贵州中医药大学创建于1965年，原名“贵阳中医学院”。建校以来，秉承“厚德明志，笃学力行”的校训，坚持“发展为先、质量为本、创新为源、育才为用”的办学理念，以培养高级中医药人才为己任，服务于中医药民族医药事业及其产业发展，服务于国家和区域经济社会发展。学校坚持走特色发展之路，现已成为以中医药为主、多...更多>
1403,无锡学院,江苏无锡市,江苏无锡市人气值:1851487,"官方网址：http://zs.cwxu.edu.cn/http://www.cwxu.edu.cn/
官方电话：0510-88532333
电子邮箱：xyzb@cwxu.edu.cn",无锡学院是一所经教育部批准，由江苏省人民政府管理、无锡市人民政府举办、南京信息工程大学支持办学的公办普通本科高校，其前身为创建于2002年5月的南京信息工程大学滨江学院。学校坚持社会主义办学方向，秉承“开放发展、协同发展、特色发展”的办学理念，构建了无锡学院、无锡研究生院、大学科技园“三位一体”的办学体系...更多>
224,沈阳大学,辽宁沈阳市,辽宁沈阳市人气值:4659796,"官方网址：https://zsjy.syu.edu.cn/zsxxw.htmhttp://www.syu.edu.cn/
官方电话：024-62268563,024-62721597,024-62268564",沈阳大学是经教育部批准并面向全国招生的全日制普通高等学校。学校办学历史可追溯至1905年建立的奉天实业学堂和1906年建立的新民公学堂。目前，学校已发展成为一所以本科教育为主体，同时拥有博士、硕士研究生教育和继续教育、留学生教育的综合性大学，是辽宁省办学历史最悠久、学科门类最齐全的大学之一。学校先后成为教...更多>
439,湖北师范大学,湖北黄石市,湖北黄石市人气值:4633729,"官方网址：http://zhinengdayi.com/hbnuhttp://www.hbnu.edu.cn
官方电话：0714-6575861,0714-6575862,0714-6575863
电子邮箱：2331785474@qq.com",湖北师范大学是一所以教育学、文学、理学、工学为主要学科门类，以教师教育为特色，以服务基础教育为主体的省属重点本科高等师范院校，具有硕士学位授予权，是全国本科教学工作水平评估优秀学校、国家产教融合发展工程应用型本科建设高校、湖北省国内“双一流”建设高校。学校位于黄石市中心城区，规划占地2002亩，校舍总...更多>
499,青岛大学,山东青岛市,山东青岛市人气值:17802300,"官方网址：https://zs.qdu.edu.cn/http://www.qdu.edu.cn
官方电话：0532-83780009,0532-83780001
电子邮箱：zsb@qdu.edu.cn",青岛大学是山东省重点建设高校、山东省和青岛市共建高校、山东省高水平大学和高水平学科建设高校。学校办学历史可追溯至1909年创办的青岛特别高等专门学堂。1993年由原青岛大学、山东纺织工学院、青岛医学院、青岛师范专科学校等合并组建而成。百十余年来，学校教授高深学问，养成硕学闳才，应国家之需要，薪火相传，砥砺奋...更多>
